creator_id,periodo,periodo_inicio,periodo_fim,gmv_bruto,gmv_liquido,reembolso,refund_pct,pedidos,aov,videos,lives,comissao,tier,status_reembolso,comissao_calculada,_fonte,items_vendidos,items_reembolsados,media_diaria,amostras,gmv_atribuido_ao_criador,itens_vendidos_atribuidos_ao_criador
WILLIAN.JESSIMON,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,0,2,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
WILLIANE.TAVARES2,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
WW.MODA.TWINS,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,0,14,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
WWW.TIKTOK.COMGUARDIAO,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,0,2,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
XANDENATAL,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,0,2,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
XHEP4,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,2,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
XKUIOVO,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
YAPONTS,2026-04,2026-04-01,2026-04-30,394.25,394.25,0.0,0.0,5,78.85,0,0,39.18,Ferro,sem_dado,19.71,tiktok_seller_center,5,0,1,0,,
YARA.TTSHOP,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,2,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
YARINHA_AMARAL,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
YASMIN.AOLIVEIRA,2026-04,2026-04-01,2026-04-30,826.77,647.12,179.65,21.73,9,91.86,1,0,70.63,Ferro,sem_dado,32.36,tiktok_seller_center,9,2,1,0,,
YASMINDICA,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,0,51,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
YASMINFERNANDAA_,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,3,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
YASMINFFER,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,0,1,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
YHS1FB0,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
YK5TBG8P,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,2,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
YNGRIDBSHOP,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,0,1,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
YOARIADNY,2026-04,2026-04-01,2026-04-30,203.25,123.35,79.9,39.31,2,101.62,3,2,18.99,Ferro,sem_dado,6.17,tiktok_seller_center,2,1,1,0,,
YORRANSHOP,2026-04,2026-04-01,2026-04-30,0.0,-93.1,93.1,0.0,0,0.0,0,1,0.0,Ferro,sem_dado,-4.66,tiktok_seller_center,0,1,0,0,,
YRSOUSAA,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
ZCKAK1,2026-04,2026-04-01,2026-04-30,80.7,80.7,0.0,0.0,1,80.7,1,0,0.0,Ferro,sem_dado,4.04,tiktok_seller_center,1,0,1,0,,
ZHJJ6XJEX8,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
ZPSY6U7,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
ZSQ7H60,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
_FERREIRAROBERTA,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,0,2,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
_JOANYINACIO,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,0,3,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
_LAURAMMAIA,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,0,3,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
_LECRISTINA_OFC,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,0,1,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
_MAREIIS,2026-04,2026-04-01,2026-04-30,1651.72,855.45,796.27,48.21,20,82.59,8,6,158.0,Ferro,sem_dado,42.77,tiktok_seller_center,22,11,1,0,,
_MARIAFERNANDAGD,2026-04,2026-04-01,2026-04-30,170.9,85.12,85.78,50.19,2,85.45,0,0,12.78,Ferro,sem_dado,4.26,tiktok_seller_center,2,1,1,0,,
_MARIANAREZENDE,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,6,3,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
_MAYAANDRADE333,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,6,69,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
_MILENECARVALHO,2026-04,2026-04-01,2026-04-30,232.83,232.83,0.0,0.0,3,77.61,12,12,21.59,Ferro,sem_dado,11.64,tiktok_seller_center,3,0,1,0,,
_OI_BEATRIZ,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,4,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
_SARAAHH33,2026-04,2026-04-01,2026-04-30,80.7,80.7,0.0,0.0,1,80.7,0,0,7.99,Ferro,sem_dado,4.04,tiktok_seller_center,1,0,1,0,,
_SHOP505_,2026-04,2026-04-01,2026-04-30,0.0,0.0,0.0,0.0,0,0.0,3,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,0,0,0,0,,
__AMANDAMACEDOO,2026-04,2026-04-01,2026-04-30,174.4,87.2,87.2,50.0,2,87.2,0,0,15.18,Ferro,sem_dado,4.36,tiktok_seller_center,2,1,1,0,,
.FAMILIAPIMENTEL,2026-05,2026-05-01,2026-05-23,1375.06,518.51,856.55,62.29,12,114.59,0,0,77.38,Ferro,sem_dado,25.93,tiktok_seller_center,,10,1,0,,13
.SAVILELLA,2026-05,2026-05-01,2026-05-23,0.0,0.0,0.0,0.0,0,0.0,0,1,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,,0,0,0,,0
67CLARANAKAMURA,2026-05,2026-05-01,2026-05-23,0.0,0.0,0.0,0.0,0,0.0,2,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,,0,0,0,,0
AANINHARRR,2026-05,2026-05-01,2026-05-23,0.0,0.0,0.0,0.0,0,0.0,0,1,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,,0,0,0,,0
ABENOADA.TIKTOK.S,2026-05,2026-05-01,2026-05-23,226.7,226.7,0.0,0.0,1,226.7,0,31,16.78,Ferro,sem_dado,11.34,tiktok_seller_center,,0,1,0,,2
ACAMILA.INDICA,2026-05,2026-05-01,2026-05-23,0.0,0.0,0.0,0.0,0,0.0,6,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,,0,0,0,,0
ACHADIINHOSVIIRAIS,2026-05,2026-05-01,2026-05-23,0.0,0.0,0.0,0.0,0,0.0,3,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,,0,0,0,,0
ACHADINHODABIA0,2026-05,2026-05-01,2026-05-23,0.0,0.0,0.0,0.0,0,0.0,0,1,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,,0,0,0,,0
ACHADINHOS.DA.JAC24,2026-05,2026-05-01,2026-05-23,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,,0,0,0,,0
ACHADINHOS.DA.JEH52,2026-05,2026-05-01,2026-05-23,0.0,0.0,0.0,0.0,0,0.0,0,1,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,,0,0,0,,0
ACHADINHOS.DA.NANI1,2026-05,2026-05-01,2026-05-23,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,,0,0,0,,0
ACHADINHOS.DANAHH1,2026-05,2026-05-01,2026-05-23,0.0,0.0,0.0,0.0,0,0.0,0,38,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,,0,0,0,,0
ACHADINHOS.ENCANTO0,2026-05,2026-05-01,2026-05-23,0.0,0.0,0.0,0.0,0,0.0,0,3,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,,0,0,0,,0
ACHADINHOS.OFICIA92,2026-05,2026-05-01,2026-05-23,0.0,0.0,0.0,0.0,0,0.0,0,1,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,,0,0,0,,0
ACHADINHOS00009,2026-05,2026-05-01,2026-05-23,0.0,0.0,0.0,0.0,0,0.0,2,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,,0,0,0,,0
ACHADINHOSDABABI86,2026-05,2026-05-01,2026-05-23,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,,0,0,0,,0
ACHADINHOSDACAROLSHOP,2026-05,2026-05-01,2026-05-23,0.0,0.0,0.0,0.0,0,0.0,0,1,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,,0,0,0,,0
ACHADINHOSDACRISFUSINATO,2026-05,2026-05-01,2026-05-23,0.0,0.0,0.0,0.0,0,0.0,2,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,,0,0,0,,0
ACHADINHOSDADARY,2026-05,2026-05-01,2026-05-23,0.0,0.0,0.0,0.0,0,0.0,3,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,,0,0,0,,0
ACHADINHOSDAJANE.J,2026-05,2026-05-01,2026-05-23,0.0,0.0,0.0,0.0,0,0.0,0,1,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,,0,0,0,,0
ACHADINHOSDAJEH.83,2026-05,2026-05-01,2026-05-23,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,,0,0,0,,0
ACHADINHOSDAKARLA1,2026-05,2026-05-01,2026-05-23,0.0,0.0,0.0,0.0,0,0.0,2,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,,0,0,0,,0
ACHADINHOSDALUCIANA,2026-05,2026-05-01,2026-05-23,0.0,0.0,0.0,0.0,0,0.0,0,1,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,,0,0,0,,0
ACHADINHOSDATHATI,2026-05,2026-05-01,2026-05-23,0.0,0.0,0.0,0.0,0,0.0,0,2,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,,0,0,0,,0
ACHADINHOSDAVIVI190354,2026-05,2026-05-01,2026-05-23,0.0,0.0,0.0,0.0,0,0.0,0,1,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,,0,0,0,,0
ACHADINHOSDELAS36,2026-05,2026-05-01,2026-05-23,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,,0,0,0,,0
ACHADINHOSLALAS,2026-05,2026-05-01,2026-05-23,0.0,0.0,0.0,0.0,0,0.0,0,2,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,,0,0,0,,0
ACHADINHOSPRATICOSDAMA,2026-05,2026-05-01,2026-05-23,0.0,0.0,0.0,0.0,0,0.0,0,8,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,,0,0,0,,0
ACHADINHOSTTK003,2026-05,2026-05-01,2026-05-23,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,,0,0,0,,0
ACHADINHOSTTKSHOP0014,2026-05,2026-05-01,2026-05-23,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,,0,0,0,,0
ACHADINHOSTTKSHOP0015,2026-05,2026-05-01,2026-05-23,0.0,0.0,0.0,0.0,0,0.0,3,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,,0,0,0,,0
ACHADINHOSTTKSHOP005,2026-05,2026-05-01,2026-05-23,0.0,0.0,0.0,0.0,0,0.0,4,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,,0,0,0,,0
ACHADINHOSTTKSHOP010,2026-05,2026-05-01,2026-05-23,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,,0,0,0,,0
ACHADINHOSVMT,2026-05,2026-05-01,2026-05-23,0.0,0.0,0.0,0.0,0,0.0,0,1,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,,0,0,0,,0
ACHADINHOS_ONLINE_001,2026-05,2026-05-01,2026-05-23,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,,0,0,0,,0
ACHADINHOS_ONLINE_004,2026-05,2026-05-01,2026-05-23,0.0,0.0,0.0,0.0,0,0.0,2,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,,0,0,0,,0
ACHADODAREGI,2026-05,2026-05-01,2026-05-23,0.0,0.0,0.0,0.0,0,0.0,0,1,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,,0,0,0,,0
ACHADOSAMICI,2026-05,2026-05-01,2026-05-23,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,,0,0,0,,0
ACHADOSDALE123,2026-05,2026-05-01,2026-05-23,0.0,0.0,0.0,0.0,0,0.0,1,1,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,,0,0,0,,0
ACHADOSDALILIAN,2026-05,2026-05-01,2026-05-23,0.0,0.0,0.0,0.0,0,0.0,0,1,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,,0,0,0,,0
ACHADOSDOTIKTOKSHOP14,2026-05,2026-05-01,2026-05-23,0.0,0.0,0.0,0.0,0,0.0,5,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,,0,0,0,,0
ACHADOSEPROMO69,2026-05,2026-05-01,2026-05-23,0.0,0.0,0.0,0.0,0,0.0,0,1,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,,0,0,0,,0
ACHADOSINSPIRAM,2026-05,2026-05-01,2026-05-23,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,,0,0,0,,0
ACHADOSLARINHAA,2026-05,2026-05-01,2026-05-23,0.0,0.0,0.0,0.0,0,0.0,2,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,,0,0,0,,0
ACHADOSSECRETOS01,2026-05,2026-05-01,2026-05-23,0.0,0.0,0.0,0.0,0,0.0,0,3,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,,0,0,0,,0
ACHEIEAMEI2026,2026-05,2026-05-01,2026-05-23,0.0,0.0,0.0,0.0,0,0.0,0,1,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,,0,0,0,,0
ACHOUCOMDEISI,2026-05,2026-05-01,2026-05-23,0.0,0.0,0.0,0.0,0,0.0,4,1,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,,0,0,0,,0
ACHOUEAMOU2,2026-05,2026-05-01,2026-05-23,0.0,0.0,0.0,0.0,0,0.0,3,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,,0,0,0,,0
ADEBORAESTRELA,2026-05,2026-05-01,2026-05-23,0.0,0.0,0.0,0.0,0,0.0,0,1,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,,0,0,0,,0
ADLAFERNANDESREAL,2026-05,2026-05-01,2026-05-23,0.0,0.0,0.0,0.0,0,0.0,0,10,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,,0,0,0,,0
ADONA3.0,2026-05,2026-05-01,2026-05-23,0.0,0.0,0.0,0.0,0,0.0,3,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,,0,0,0,,0
ADORADAADICA,2026-05,2026-05-01,2026-05-23,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,,0,0,0,,0
ADRIANAELIEZER3,2026-05,2026-05-01,2026-05-23,0.0,0.0,0.0,0.0,0,0.0,0,1,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,,0,0,0,,0
ADRIANANADAES5,2026-05,2026-05-01,2026-05-23,0.0,0.0,0.0,0.0,0,0.0,2,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,,0,0,0,,0
ADRIANASHOPLIVE,2026-05,2026-05-01,2026-05-23,0.0,0.0,0.0,0.0,0,0.0,0,1,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,,0,0,0,,0
ADV.DAYANE,2026-05,2026-05-01,2026-05-23,54789.76,47916.67,6873.09,12.54,613,89.38,37,49,5827.38,Ouro,sem_dado,5270.83,tiktok_seller_center,,89,5,0,,695
AERIKAINDICA1,2026-05,2026-05-01,2026-05-23,0.0,0.0,0.0,0.0,0,0.0,2,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,,0,0,0,,0
AFAMILIALEMOS,2026-05,2026-05-01,2026-05-23,0.0,0.0,0.0,0.0,0,0.0,0,1,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,,0,0,0,,0
AGATHA__EVELLYN,2026-05,2026-05-01,2026-05-23,104.99,104.99,0.0,0.0,1,104.99,0,4,10.89,Ferro,sem_dado,5.25,tiktok_seller_center,,0,1,7,,1
AGHATAAA95,2026-05,2026-05-01,2026-05-23,0.0,0.0,0.0,0.0,0,0.0,0,1,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,,0,0,0,,0
AGUIAR_ANDRIELI,2026-05,2026-05-01,2026-05-23,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,,0,0,0,,0
AH.BARBRA,2026-05,2026-05-01,2026-05-23,0.0,0.0,0.0,0.0,0,0.0,0,4,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,,0,0,0,,0
AHAHAZOU,2026-05,2026-05-01,2026-05-23,0.0,-74.9,74.9,0.0,0,0.0,0,0,0.0,Ferro,sem_dado,-3.75,tiktok_seller_center,,1,0,0,,0
AHELENSANTANA,2026-05,2026-05-01,2026-05-23,0.0,0.0,0.0,0.0,0,0.0,3,3,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,,0,0,0,,0
AJENIFERMILAGRES,2026-05,2026-05-01,2026-05-23,0.0,-76.85,76.85,0.0,0,0.0,0,0,0.0,Ferro,sem_dado,-3.84,tiktok_seller_center,,1,0,0,,0
AJOICYEMANUELLY,2026-05,2026-05-01,2026-05-23,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,,0,0,0,,0
AKELLO.NUNES,2026-05,2026-05-01,2026-05-23,92.51,-79.89999999999999,172.41,186.37,1,92.51,0,39,7.91,Ferro,sem_dado,-3.99,tiktok_seller_center,,2,1,0,,1
ALAIZRIBEIRO,2026-05,2026-05-01,2026-05-23,0.0,0.0,0.0,0.0,0,0.0,2,2,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,,0,0,0,,0
ALANA.VILLAR1,2026-05,2026-05-01,2026-05-23,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,,0,0,0,,0
ALANADOTIKTOK26,2026-05,2026-05-01,2026-05-23,0.0,0.0,0.0,0.0,0,0.0,0,2,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,,0,0,0,,0
ALANNALAVINIA.XAVIER,2026-05,2026-05-01,2026-05-23,0.0,0.0,0.0,0.0,0,0.0,0,1,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,,0,0,0,,0
ALDEANAFREIRE,2026-05,2026-05-01,2026-05-23,0.0,0.0,0.0,0.0,0,0.0,0,5,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,,0,0,0,,0
ALE.INDICA.SHOP,2026-05,2026-05-01,2026-05-23,90.1,90.1,0.0,0.0,1,90.1,0,1,7.59,Ferro,sem_dado,4.5,tiktok_seller_center,,0,1,0,,1
ALECIOSUPERSHOP,2026-05,2026-05-01,2026-05-23,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,,0,0,0,,0
ALEFERREIRASANTO,2026-05,2026-05-01,2026-05-23,0.0,0.0,0.0,0.0,0,0.0,0,13,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,,0,0,0,,0
ALELAJEADO,2026-05,2026-05-01,2026-05-23,0.0,0.0,0.0,0.0,0,0.0,0,2,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,,0,0,0,,0
ALEMARABELLO,2026-05,2026-05-01,2026-05-23,0.0,0.0,0.0,0.0,0,0.0,0,1,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,,0,0,0,,0
ALERODRIGUES.SHOP,2026-05,2026-05-01,2026-05-23,0.0,0.0,0.0,0.0,0,0.0,0,3,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,,0,0,0,,0
ALESSANDRAANDRAD938,2026-05,2026-05-01,2026-05-23,0.0,-85.41,85.41,0.0,0,0.0,0,9,0.0,Ferro,sem_dado,-4.27,tiktok_seller_center,,1,0,0,,0
ALESSANDRAELEVY,2026-05,2026-05-01,2026-05-23,0.0,0.0,0.0,0.0,0,0.0,0,1,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,,0,0,0,,0
ALEXIAAHUMANAINDICA,2026-05,2026-05-01,2026-05-23,0.0,0.0,0.0,0.0,0,0.0,0,1,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,,0,0,0,,0
ALEXNOVIDADES40,2026-05,2026-05-01,2026-05-23,0.0,-77.5,77.5,0.0,0,0.0,0,0,0.0,Ferro,sem_dado,-3.88,tiktok_seller_center,,1,0,0,,0
ALIANA.CARVALHO,2026-05,2026-05-01,2026-05-23,107.5,107.5,0.0,0.0,1,107.5,3,0,8.79,Ferro,sem_dado,5.38,tiktok_seller_center,,0,1,0,,1
ALICIAMAXIMO_,2026-05,2026-05-01,2026-05-23,0.0,0.0,0.0,0.0,0,0.0,20,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,,0,0,0,,0
ALINE.RUDNICK,2026-05,2026-05-01,2026-05-23,187.2,187.2,0.0,0.0,2,93.6,0,48,15.98,Ferro,sem_dado,9.36,tiktok_seller_center,,0,1,0,,2
ALINE.SALGADO038,2026-05,2026-05-01,2026-05-23,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,,0,0,0,,0
ALINE.SHOP.CREATO,2026-05,2026-05-01,2026-05-23,0.0,0.0,0.0,0.0,0,0.0,0,1,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,,0,0,0,,0
ALINECAVANELLAS,2026-05,2026-05-01,2026-05-23,18911.5,17524.01,1387.49,7.34,169,111.9,17,0,1724.58,Prata,sem_dado,1577.16,tiktok_seller_center,,14,4,3,,178
ALINEDEALMEIDA949,2026-05,2026-05-01,2026-05-23,0.0,0.0,0.0,0.0,0,0.0,0,1,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,,0,0,0,,0
ALINEMENDESPSI,2026-05,2026-05-01,2026-05-23,120.7,120.7,0.0,0.0,1,120.7,0,29,8.79,Ferro,sem_dado,6.04,tiktok_seller_center,,0,1,0,,1
ALINESANTOS7040,2026-05,2026-05-01,2026-05-23,0.0,0.0,0.0,0.0,0,0.0,0,8,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,,0,0,0,,0
ALINESTELATIKTOKSHOP,2026-05,2026-05-01,2026-05-23,0.0,0.0,0.0,0.0,0,0.0,0,2,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,,0,0,0,,0
ALINE_TOSTES,2026-05,2026-05-01,2026-05-23,0.0,0.0,0.0,0.0,0,0.0,0,1,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,,0,0,0,,0
ALLYNEGOMES.DICAS,2026-05,2026-05-01,2026-05-23,145.2,145.2,0.0,0.0,2,72.6,0,1,15.98,Ferro,sem_dado,7.26,tiktok_seller_center,,0,1,0,,2
ALUCIANAMESQUITA,2026-05,2026-05-01,2026-05-23,0.0,0.0,0.0,0.0,0,0.0,0,1,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,,0,0,0,,0
ALZIINDICA.ACHADINHOS,2026-05,2026-05-01,2026-05-23,0.0,0.0,0.0,0.0,0,0.0,0,1,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,,0,0,0,,0
AMAEATIPICACREATOR,2026-05,2026-05-01,2026-05-23,0.0,0.0,0.0,0.0,0,0.0,0,1,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,,0,0,0,,0
AMANDAAMACHADOH,2026-05,2026-05-01,2026-05-23,0.0,0.0,0.0,0.0,0,0.0,0,2,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,,0,0,0,,0
AMANDAAZANELLA2,2026-05,2026-05-01,2026-05-23,117.88,117.88,0.0,0.0,1,117.88,6,0,8.79,Ferro,sem_dado,5.89,tiktok_seller_center,,0,1,0,,1
AMANDABL02,2026-05,2026-05-01,2026-05-23,0.0,0.0,0.0,0.0,0,0.0,5,0,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,,0,0,0,,0
AMANDABREEU_,2026-05,2026-05-01,2026-05-23,266.55,266.55,0.0,0.0,3,88.85,30,7,26.07,Ferro,sem_dado,13.33,tiktok_seller_center,,0,1,2,,3
AMANDAJESSICA.SHOP,2026-05,2026-05-01,2026-05-23,0.0,0.0,0.0,0.0,0,0.0,0,1,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,,0,0,0,,0
AMANDALIMASHOP,2026-05,2026-05-01,2026-05-23,290.63,290.63,0.0,0.0,3,96.88,15,7,23.19,Ferro,sem_dado,14.53,tiktok_seller_center,,0,1,0,,3
AMANDAORBITE,2026-05,2026-05-01,2026-05-23,0.0,0.0,0.0,0.0,0,0.0,3,1,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,,0,0,0,,0
AMANDASIMOESS0,2026-05,2026-05-01,2026-05-23,0.0,0.0,0.0,0.0,0,0.0,0,4,0.0,Ferro,sem_dado,0.0,tiktok_seller_center,,0,0,0,,0
