id,creator,data,content_type,gmv,comissao,pedidos,itens
thaise.suellen|2026-05-07|VIDEO,thaise.suellen,2026-05-07,VIDEO,99.9,7.99,1,1
nati_sus|2026-05-07|VIDEO,nati_sus,2026-05-07,VIDEO,99.9,11.99,1,1
tacianecreator|2026-05-07|LIVE,tacianecreator,2026-05-07,LIVE,79.9,9.59,1,1
danijeans|2026-05-07|LIVE,danijeans,2026-05-07,LIVE,79.9,6.39,1,1
adv.dayane|2026-05-08|LIVE,adv.dayane,2026-05-08,LIVE,1038.22,83.04,12,13
laianenovaisss|2026-05-08|VIDEO,laianenovaisss,2026-05-08,VIDEO,399.6,47.96,3,4
ericamcabeluda|2026-05-08|VIDEO,ericamcabeluda,2026-05-08,VIDEO,299.7,35.97,3,3
jessicamesant|2026-05-08|VIDEO,jessicamesant,2026-05-08,VIDEO,284.97,22.8,3,3
leticiatsec|2026-05-08|VIDEO,leticiatsec,2026-05-08,VIDEO,219.89,20.34,2,2
nati_sus|2026-05-08|VIDEO,nati_sus,2026-05-08,VIDEO,219.8,26.38,2,2
gabbizie|2026-05-08|VIDEO,gabbizie,2026-05-08,VIDEO,199.8,23.98,2,2
tacianecreator|2026-05-08|VIDEO,tacianecreator,2026-05-08,VIDEO,194.89,23.39,2,2
thami.brambilla|2026-05-08|VIDEO,thami.brambilla,2026-05-08,VIDEO,189.98,0.0,2,2
natmarquesvi|2026-05-08|LIVE,natmarquesvi,2026-05-08,LIVE,174.8,20.98,2,2
danijeans|2026-05-08|LIVE,danijeans,2026-05-08,LIVE,169.8,13.58,2,2
psi.mirellarodrigues|2026-05-08|LIVE,psi.mirellarodrigues,2026-05-08,LIVE,159.8,19.18,2,2
carolmoraes.shop|2026-05-08|VIDEO,carolmoraes.shop,2026-05-08,VIDEO,109.9,8.79,1,1
realmente_thais|2026-05-08|VIDEO,realmente_thais,2026-05-08,VIDEO,109.9,8.79,1,1
gabrielamendesdesigner|2026-05-08|LINKSHARE,gabrielamendesdesigner,2026-05-08,LINKSHARE,99.9,4.0,1,1
escuta.amiga|2026-05-08|VIDEO,escuta.amiga,2026-05-08,VIDEO,99.9,7.99,1,1
dicadanaah|2026-05-08|VIDEO,dicadanaah,2026-05-08,VIDEO,99.9,7.99,1,1
alinecavanellas|2026-05-08|VIDEO,alinecavanellas,2026-05-08,VIDEO,99.9,11.99,1,1
dravanessacomestilo|2026-05-08|SHOP,dravanessacomestilo,2026-05-08,SHOP,99.9,7.99,1,1
lidiiandradee|2026-05-08|VIDEO,lidiiandradee,2026-05-08,VIDEO,99.9,7.99,1,1
numarchi|2026-05-08|VIDEO,numarchi,2026-05-08,VIDEO,99.9,11.99,1,1
iaraconselheira|2026-05-08|VIDEO,iaraconselheira,2026-05-08,VIDEO,99.9,7.99,1,1
flaviab325|2026-05-08|LIVE,flaviab325,2026-05-08,LIVE,99.9,7.99,1,1
laizmacaneiro|2026-05-08|VIDEO,laizmacaneiro,2026-05-08,VIDEO,94.99,7.6,1,1
francruz.26|2026-05-08|VIDEO,francruz.26,2026-05-08,VIDEO,94.99,9.97,1,1
pattylazzarotto|2026-05-08|VIDEO,pattylazzarotto,2026-05-08,VIDEO,94.99,0.0,1,1
jadecentinela|2026-05-08|VIDEO,jadecentinela,2026-05-08,VIDEO,82.9,6.63,1,1
adv.dayane|2026-05-09|LIVE,adv.dayane,2026-05-09,LIVE,1847.85,147.79,19,22
alinecavanellas|2026-05-09|VIDEO,alinecavanellas,2026-05-09,VIDEO,539.5,44.96,5,5
ericamcabeluda|2026-05-09|VIDEO,ericamcabeluda,2026-05-09,VIDEO,469.59,56.36,5,5
thami.brambilla|2026-05-09|VIDEO,thami.brambilla,2026-05-09,VIDEO,359.78,20.38,4,4
natmarquesvi|2026-05-09|LIVE,natmarquesvi,2026-05-09,LIVE,322.6,38.72,4,4
thainabeautyoficial|2026-05-09|VIDEO,thainabeautyoficial,2026-05-09,VIDEO,264.88,31.79,3,3
tacianecreator|2026-05-09|VIDEO,tacianecreator,2026-05-09,VIDEO,209.8,25.18,2,2
laianenovaisss|2026-05-09|VIDEO,laianenovaisss,2026-05-09,VIDEO,199.8,23.98,2,2
someoneduda|2026-05-09|VIDEO,someoneduda,2026-05-09,VIDEO,199.8,15.98,2,2
jessicamesant|2026-05-09|VIDEO,jessicamesant,2026-05-09,VIDEO,189.98,0.0,2,2
ingridcreator|2026-05-09|LIVE,ingridcreator,2026-05-09,LIVE,109.9,8.79,1,1
natmarquesvi|2026-05-09|VIDEO,natmarquesvi,2026-05-09,VIDEO,109.9,13.19,1,1
nati_sus|2026-05-09|VIDEO,nati_sus,2026-05-09,VIDEO,109.9,13.19,1,1
gabrielaortizs|2026-05-09|VIDEO,gabrielaortizs,2026-05-09,VIDEO,99.9,7.99,1,1
dpaula57|2026-05-09|LIVE,dpaula57,2026-05-09,LIVE,99.9,7.99,1,1
jenifferpassos25|2026-05-09|LIVE,jenifferpassos25,2026-05-09,LIVE,99.9,7.99,1,1
gabrielaortizs|2026-05-09|SHOP,gabrielaortizs,2026-05-09,SHOP,99.9,7.99,1,1
namatokanovic|2026-05-09|VIDEO,namatokanovic,2026-05-09,VIDEO,99.9,7.99,1,1
lidikpf6|2026-05-09|VIDEO,lidikpf6,2026-05-09,VIDEO,99.9,7.99,1,1
hitalasantiago|2026-05-09|VIDEO,hitalasantiago,2026-05-09,VIDEO,94.99,9.5,1,1
francruz.26|2026-05-09|VIDEO,francruz.26,2026-05-09,VIDEO,94.99,0.0,1,1
laizmacaneiro|2026-05-09|VIDEO,laizmacaneiro,2026-05-09,VIDEO,94.99,0.0,1,1
pattylazzarotto|2026-05-09|VIDEO,pattylazzarotto,2026-05-09,VIDEO,94.99,0.0,1,1
psi.mirellarodrigues|2026-05-09|SHOP,psi.mirellarodrigues,2026-05-09,SHOP,94.99,11.4,1,1
amandalimashop|2026-05-09|LIVE,amandalimashop,2026-05-09,LIVE,94.99,7.6,1,1
heberlywagner_|2026-05-09|LINKSHARE,heberlywagner_,2026-05-09,LINKSHARE,82.9,6.63,1,1
numarchi|2026-05-09|VIDEO,numarchi,2026-05-09,VIDEO,79.99,9.6,1,1
jackmundomabu|2026-05-09|LIVE,jackmundomabu,2026-05-09,LIVE,79.9,6.39,1,1
bianca.negrine3|2026-05-09|VIDEO,bianca.negrine3,2026-05-09,VIDEO,69.9,5.59,1,1
laizmacaneiro|2026-05-10|VIDEO,laizmacaneiro,2026-05-10,VIDEO,1899.8,15.2,20,20
adv.dayane|2026-05-10|LIVE,adv.dayane,2026-05-10,LIVE,1028.8,82.28,12,12
thami.brambilla|2026-05-10|VIDEO,thami.brambilla,2026-05-10,VIDEO,569.94,11.4,6,6
pattylazzarotto|2026-05-10|VIDEO,pattylazzarotto,2026-05-10,VIDEO,489.68,47.37,5,5
thainabeautyoficial|2026-05-10|VIDEO,thainabeautyoficial,2026-05-10,VIDEO,384.69,46.17,4,4
kessiaarrudaa|2026-05-10|LIVE,kessiaarrudaa,2026-05-10,LIVE,379.96,30.4,4,4
nati_sus|2026-05-10|VIDEO,nati_sus,2026-05-10,VIDEO,339.7,40.77,3,3
alinecavanellas|2026-05-10|VIDEO,alinecavanellas,2026-05-10,VIDEO,329.7,21.98,3,3
laianenovaisss|2026-05-10|VIDEO,laianenovaisss,2026-05-10,VIDEO,299.7,35.97,3,3
tacianecreator|2026-05-10|VIDEO,tacianecreator,2026-05-10,VIDEO,289.88,11.99,3,3
numarchi|2026-05-10|VIDEO,numarchi,2026-05-10,VIDEO,275.7,33.09,3,3
natmarquesvi|2026-05-10|LIVE,natmarquesvi,2026-05-10,LIVE,239.7,28.77,3,3
leticiatsec|2026-05-10|VIDEO,leticiatsec,2026-05-10,VIDEO,219.8,17.58,2,2
ericamcabeluda|2026-05-10|VIDEO,ericamcabeluda,2026-05-10,VIDEO,209.8,25.18,2,2
fabiecleon|2026-05-10|LIVE,fabiecleon,2026-05-10,LIVE,199.8,15.98,1,2
ayla_shop26|2026-05-10|LINKSHARE,ayla_shop26,2026-05-10,LINKSHARE,109.9,8.79,1,1
hitalasantiago|2026-05-10|VIDEO,hitalasantiago,2026-05-10,VIDEO,109.9,10.99,1,1
monicap.pereira|2026-05-10|VIDEO,monicap.pereira,2026-05-10,VIDEO,109.9,8.79,1,1
mariaaugustareiss|2026-05-10|VIDEO,mariaaugustareiss,2026-05-10,VIDEO,99.9,7.99,1,1
lana_shop26|2026-05-10|LINKSHARE,lana_shop26,2026-05-10,LINKSHARE,99.9,7.99,1,1
arenatajardim|2026-05-10|VIDEO,arenatajardim,2026-05-10,VIDEO,99.9,7.99,1,1
manoela.bcmoreira|2026-05-10|LIVE,manoela.bcmoreira,2026-05-10,LIVE,99.9,7.99,1,1
aline.rudnick|2026-05-10|LIVE,aline.rudnick,2026-05-10,LIVE,99.9,7.99,1,1
robertarsampaio7|2026-05-10|LINKSHARE,robertarsampaio7,2026-05-10,LINKSHARE,99.9,7.99,1,1
robertarsampaio7|2026-05-10|VIDEO,robertarsampaio7,2026-05-10,VIDEO,99.9,7.99,1,1
thaise.suellen|2026-05-10|VIDEO,thaise.suellen,2026-05-10,VIDEO,99.9,7.99,1,1
sougabrielaneves|2026-05-10|VIDEO,sougabrielaneves,2026-05-10,VIDEO,99.9,7.99,1,1
jessicamesant|2026-05-10|VIDEO,jessicamesant,2026-05-10,VIDEO,94.99,11.4,1,1
juh.fribeiro|2026-05-10|LIVE,juh.fribeiro,2026-05-10,LIVE,89.9,7.19,1,1
natmarquesvi|2026-05-10|VIDEO,natmarquesvi,2026-05-10,VIDEO,84.99,10.2,1,1
tacianecreator|2026-05-10|LIVE,tacianecreator,2026-05-10,LIVE,79.9,9.59,1,1
danijeans|2026-05-10|LIVE,danijeans,2026-05-10,LIVE,79.9,6.39,1,1
adv.dayane|2026-05-11|LIVE,adv.dayane,2026-05-11,LIVE,948.99,75.9,10,11
alinecavanellas|2026-05-11|VIDEO,alinecavanellas,2026-05-11,VIDEO,409.6,46.96,4,4
ericamcabeluda|2026-05-11|VIDEO,ericamcabeluda,2026-05-11,VIDEO,399.6,47.96,4,4
thainabeautyoficial|2026-05-11|VIDEO,thainabeautyoficial,2026-05-11,VIDEO,284.79,34.18,3,3
nati_sus|2026-05-11|VIDEO,nati_sus,2026-05-11,VIDEO,219.8,26.38,2,2
thami.brambilla|2026-05-11|VIDEO,thami.brambilla,2026-05-11,VIDEO,214.89,25.79,2,2
silsantiagotrc|2026-05-11|VIDEO,silsantiagotrc,2026-05-11,VIDEO,199.8,15.98,1,2
pattylazzarotto|2026-05-11|VIDEO,pattylazzarotto,2026-05-11,VIDEO,194.89,23.39,2,2
amandalimashop|2026-05-11|LIVE,amandalimashop,2026-05-11,LIVE,194.89,15.59,2,2
jessicamesant|2026-05-11|VIDEO,jessicamesant,2026-05-11,VIDEO,189.98,11.4,2,2
laizmacaneiro|2026-05-11|VIDEO,laizmacaneiro,2026-05-11,VIDEO,189.98,7.6,2,2
natmarquesvi|2026-05-11|VIDEO,natmarquesvi,2026-05-11,VIDEO,179.98,21.6,2,2
marcelo.o.oliveira|2026-05-11|VIDEO,marcelo.o.oliveira,2026-05-11,VIDEO,179.8,18.88,2,2
nataliaserafiim|2026-05-11|SHOP,nataliaserafiim,2026-05-11,SHOP,109.9,8.79,1,1
gabbizie|2026-05-11|VIDEO,gabbizie,2026-05-11,VIDEO,99.9,11.99,1,1
tacianecreator|2026-05-11|VIDEO,tacianecreator,2026-05-11,VIDEO,99.9,11.99,1,1
leticianunesssss|2026-05-11|VIDEO,leticianunesssss,2026-05-11,VIDEO,99.9,7.99,1,1
marilia_003|2026-05-11|VIDEO,marilia_003,2026-05-11,VIDEO,99.9,7.99,1,1
gab_caroline|2026-05-11|VIDEO,gab_caroline,2026-05-11,VIDEO,99.9,7.99,1,1
taniaribeiro_creator|2026-05-11|VIDEO,taniaribeiro_creator,2026-05-11,VIDEO,99.9,7.99,1,1
tukaliveshop|2026-05-11|LIVE,tukaliveshop,2026-05-11,LIVE,99.9,7.99,1,1
mariadalmas_|2026-05-11|VIDEO,mariadalmas_,2026-05-11,VIDEO,99.9,7.99,1,1
.familiapimentel|2026-05-11|VIDEO,.familiapimentel,2026-05-11,VIDEO,79.99,6.4,1,1
jesialvescreator|2026-05-11|VIDEO,jesialvescreator,2026-05-11,VIDEO,79.99,6.4,1,1
danijeans|2026-05-11|LIVE,danijeans,2026-05-11,LIVE,79.9,6.39,1,1
natmarquesvi|2026-05-11|LIVE,natmarquesvi,2026-05-11,LIVE,79.9,9.59,1,1
tacianecreator|2026-05-11|LIVE,tacianecreator,2026-05-11,LIVE,79.9,9.59,1,1
psi.mirellarodrigues|2026-05-12|LIVE,psi.mirellarodrigues,2026-05-12,LIVE,639.3,76.73,7,7
escuta.amiga|2026-05-12|LIVE,escuta.amiga,2026-05-12,LIVE,499.5,39.95,5,5
adv.dayane|2026-05-12|LIVE,adv.dayane,2026-05-12,LIVE,489.4,58.74,6,6
alinecavanellas|2026-05-12|VIDEO,alinecavanellas,2026-05-12,VIDEO,404.69,46.37,4,4
tacianecreator|2026-05-12|VIDEO,tacianecreator,2026-05-12,VIDEO,399.6,35.97,4,4
numarchi|2026-05-12|VIDEO,numarchi,2026-05-12,VIDEO,345.6,41.48,3,4
laianenovaisss|2026-05-12|VIDEO,laianenovaisss,2026-05-12,VIDEO,299.7,35.97,3,3
ericamcabeluda|2026-05-12|VIDEO,ericamcabeluda,2026-05-12,VIDEO,289.88,23.39,3,3
leticiatsec|2026-05-12|VIDEO,leticiatsec,2026-05-12,VIDEO,219.8,17.58,2,2
natmarquesvi|2026-05-12|VIDEO,natmarquesvi,2026-05-12,VIDEO,219.8,26.38,2,2
jessicamesant|2026-05-12|VIDEO,jessicamesant,2026-05-12,VIDEO,209.8,25.18,1,2
patricia.felipe.r8|2026-05-12|LIVE,patricia.felipe.r8,2026-05-12,LIVE,199.8,15.98,2,2
josiane.deschamps|2026-05-12|LIVE,josiane.deschamps,2026-05-12,LIVE,199.8,15.98,2,2
thami.brambilla|2026-05-12|VIDEO,thami.brambilla,2026-05-12,VIDEO,189.98,22.8,2,2
monicap.pereira|2026-05-12|VIDEO,monicap.pereira,2026-05-12,VIDEO,109.9,8.79,1,1
vanessaburquy|2026-05-12|LIVE,vanessaburquy,2026-05-12,LIVE,109.9,8.79,1,1
nati_sus|2026-05-12|VIDEO,nati_sus,2026-05-12,VIDEO,109.9,13.19,1,1
louisecitou|2026-05-12|VIDEO,louisecitou,2026-05-12,VIDEO,99.9,7.99,1,1
manudicas_1|2026-05-12|SHOP,manudicas_1,2026-05-12,SHOP,99.9,7.99,1,1
lumenezes_indica|2026-05-12|VIDEO,lumenezes_indica,2026-05-12,VIDEO,99.9,7.99,1,1
escuta.amiga|2026-05-12|VIDEO,escuta.amiga,2026-05-12,VIDEO,99.9,7.99,1,1
thainabeautyoficial|2026-05-12|VIDEO,thainabeautyoficial,2026-05-12,VIDEO,99.9,11.99,1,1
arenatajardim|2026-05-12|VIDEO,arenatajardim,2026-05-12,VIDEO,99.9,7.99,1,1
laizmacaneiro|2026-05-12|VIDEO,laizmacaneiro,2026-05-12,VIDEO,94.99,7.6,1,1
lucianajanuario_|2026-05-12|LIVE,lucianajanuario_,2026-05-12,LIVE,94.9,7.59,1,1
numarchi|2026-05-12|SHOP,numarchi,2026-05-12,SHOP,82.9,9.95,1,1
tacianecreator|2026-05-12|LIVE,tacianecreator,2026-05-12,LIVE,79.9,9.59,1,1
natmarquesvi|2026-05-12|LIVE,natmarquesvi,2026-05-12,LIVE,79.9,9.59,1,1
nanacasagrandi|2026-05-12|VIDEO,nanacasagrandi,2026-05-12,VIDEO,69.9,5.59,1,1
tacianecreator|2026-05-13|VIDEO,tacianecreator,2026-05-13,VIDEO,1998.0,23.98,20,20
alinecavanellas|2026-05-13|VIDEO,alinecavanellas,2026-05-13,VIDEO,969.1,56.95,8,9
adv.dayane|2026-05-13|LIVE,adv.dayane,2026-05-13,LIVE,599.3,71.93,6,7
pattylazzarotto|2026-05-13|VIDEO,pattylazzarotto,2026-05-13,VIDEO,509.5,25.18,5,5
numarchi|2026-05-13|VIDEO,numarchi,2026-05-13,VIDEO,492.5,59.11,5,5
escuta.amiga|2026-05-13|LIVE,escuta.amiga,2026-05-13,LIVE,409.6,32.76,4,4
thainabeautyoficial|2026-05-13|VIDEO,thainabeautyoficial,2026-05-13,VIDEO,299.7,23.98,3,3
ericamcabeluda|2026-05-13|VIDEO,ericamcabeluda,2026-05-13,VIDEO,299.7,35.97,2,3
rafaellaescorel|2026-05-13|LINKSHARE,rafaellaescorel,2026-05-13,LINKSHARE,209.8,16.78,1,2
laizmacaneiro|2026-05-13|VIDEO,laizmacaneiro,2026-05-13,VIDEO,199.8,0.0,2,2
.familiapimentel|2026-05-13|VIDEO,.familiapimentel,2026-05-13,VIDEO,199.8,0.0,2,2
aline.rudnick|2026-05-13|LIVE,aline.rudnick,2026-05-13,LIVE,199.8,15.98,2,2
psi.mirellarodrigues|2026-05-13|LIVE,psi.mirellarodrigues,2026-05-13,LIVE,174.8,20.98,2,2
thami.brambilla|2026-05-13|VIDEO,thami.brambilla,2026-05-13,VIDEO,169.8,20.38,2,2
leticiatsec|2026-05-13|VIDEO,leticiatsec,2026-05-13,VIDEO,109.9,8.79,1,1
vanessaburquy|2026-05-13|LIVE,vanessaburquy,2026-05-13,LIVE,109.9,8.79,1,1
natmarquesvi|2026-05-13|VIDEO,natmarquesvi,2026-05-13,VIDEO,109.9,0.0,1,1
kessiaarrudaa|2026-05-13|LIVE,kessiaarrudaa,2026-05-13,LIVE,99.9,7.99,1,1
laianenovaisss|2026-05-13|VIDEO,laianenovaisss,2026-05-13,VIDEO,99.9,11.99,1,1
edja.shop|2026-05-13|LIVE,edja.shop,2026-05-13,LIVE,99.9,7.99,1,1
maritips_|2026-05-13|VIDEO,maritips_,2026-05-13,VIDEO,99.9,7.99,1,1
lidikpf6|2026-05-13|VIDEO,lidikpf6,2026-05-13,VIDEO,99.9,7.99,1,1
hitalasantiago|2026-05-13|VIDEO,hitalasantiago,2026-05-13,VIDEO,99.9,0.0,1,1
gleysaaguiar|2026-05-13|VIDEO,gleysaaguiar,2026-05-13,VIDEO,99.9,7.99,1,1
danyoliveirasensibilite|2026-05-13|VIDEO,danyoliveirasensibilite,2026-05-13,VIDEO,99.9,7.99,1,1
dr.rossana.couto|2026-05-13|VIDEO,dr.rossana.couto,2026-05-13,VIDEO,99.9,7.99,1,1
vanessarrferreiraa|2026-05-13|VIDEO,vanessarrferreiraa,2026-05-13,VIDEO,94.9,7.59,1,1
maria41313|2026-05-13|SHOP,maria41313,2026-05-13,SHOP,79.99,6.4,1,1
danijeans|2026-05-13|LIVE,danijeans,2026-05-13,LIVE,79.99,6.4,1,1
lumenezes_indica|2026-05-13|VIDEO,lumenezes_indica,2026-05-13,VIDEO,79.99,6.4,1,1
adv.dayane|2026-05-14|LIVE,adv.dayane,2026-05-14,LIVE,7567.55,907.71,88,120
tacianecreator|2026-05-14|LIVE,tacianecreator,2026-05-14,LIVE,5358.5,604.77,58,67
alinecavanellas|2026-05-14|VIDEO,alinecavanellas,2026-05-14,VIDEO,2247.89,136.49,21,22
tacianecreator|2026-05-14|VIDEO,tacianecreator,2026-05-14,VIDEO,979.09,21.59,10,10
numarchi|2026-05-14|VIDEO,numarchi,2026-05-14,VIDEO,797.1,95.67,9,9
ericamcabeluda|2026-05-14|VIDEO,ericamcabeluda,2026-05-14,VIDEO,699.3,23.98,7,7
thainabeautyoficial|2026-05-14|VIDEO,thainabeautyoficial,2026-05-14,VIDEO,679.3,45.56,7,7
escuta.amiga|2026-05-14|VIDEO,escuta.amiga,2026-05-14,VIDEO,599.4,15.98,6,6
thami.brambilla|2026-05-14|VIDEO,thami.brambilla,2026-05-14,VIDEO,499.5,0.0,5,5
laianenovaisss|2026-05-14|VIDEO,laianenovaisss,2026-05-14,VIDEO,499.5,35.97,5,5
leticiatsec|2026-05-14|VIDEO,leticiatsec,2026-05-14,VIDEO,329.88,8.79,3,3
jessicamesant|2026-05-14|VIDEO,jessicamesant,2026-05-14,VIDEO,209.89,25.19,2,2
pattylazzarotto|2026-05-14|VIDEO,pattylazzarotto,2026-05-14,VIDEO,199.8,11.99,2,2
natmarquesvi|2026-05-14|LIVE,natmarquesvi,2026-05-14,LIVE,174.8,20.98,2,2
adv.dayane|2026-05-14|VIDEO,adv.dayane,2026-05-14,VIDEO,119.9,14.38,1,2
oficialgabibarros|2026-05-14|LINKSHARE,oficialgabibarros,2026-05-14,LINKSHARE,109.9,8.79,1,1
carlaf.bitencourt|2026-05-14|LIVE,carlaf.bitencourt,2026-05-14,LIVE,99.9,7.99,1,1
natmarquesvi|2026-05-14|VIDEO,natmarquesvi,2026-05-14,VIDEO,99.9,11.99,1,1
lidikpf6|2026-05-14|VIDEO,lidikpf6,2026-05-14,VIDEO,99.9,7.99,1,1
silsantiagotrc|2026-05-14|VIDEO,silsantiagotrc,2026-05-14,VIDEO,99.9,7.99,1,1
thaise.suellen|2026-05-14|VIDEO,thaise.suellen,2026-05-14,VIDEO,99.9,7.99,1,1
laizmacaneiro|2026-05-14|VIDEO,laizmacaneiro,2026-05-14,VIDEO,99.9,0.0,1,1
dicasdathayoficial|2026-05-14|VIDEO,dicasdathayoficial,2026-05-14,VIDEO,99.9,0.0,1,1
brunacreatorshop|2026-05-14|SHOP,brunacreatorshop,2026-05-14,SHOP,99.9,7.99,1,1
brunacaldeira10|2026-05-14|VIDEO,brunacaldeira10,2026-05-14,VIDEO,94.9,7.59,1,1
vithalitamartins|2026-05-14|LINKSHARE,vithalitamartins,2026-05-14,LINKSHARE,79.99,6.4,1,1
paalomaoliveiraa|2026-05-14|LIVE,paalomaoliveiraa,2026-05-14,LIVE,79.9,6.39,1,1
numarchi|2026-05-14|SHOP,numarchi,2026-05-14,SHOP,69.9,8.39,1,1
alinecavanellas|2026-05-15|VIDEO,alinecavanellas,2026-05-15,VIDEO,1049.18,72.36,10,10
thainabeautyoficial|2026-05-15|VIDEO,thainabeautyoficial,2026-05-15,VIDEO,1039.0,88.73,7,10
tacianecreator|2026-05-15|VIDEO,tacianecreator,2026-05-15,VIDEO,799.2,35.97,8,8
thami.brambilla|2026-05-15|VIDEO,thami.brambilla,2026-05-15,VIDEO,699.3,71.94,7,7
tacianecreator|2026-05-15|LIVE,tacianecreator,2026-05-15,LIVE,529.4,63.53,5,7
ericamcabeluda|2026-05-15|VIDEO,ericamcabeluda,2026-05-15,VIDEO,499.5,35.97,5,5
natmarquesvi|2026-05-15|VIDEO,natmarquesvi,2026-05-15,VIDEO,359.78,29.99,4,4
numarchi|2026-05-15|VIDEO,numarchi,2026-05-15,VIDEO,348.6,41.84,4,4
adv.dayane|2026-05-15|LIVE,adv.dayane,2026-05-15,LIVE,329.65,39.56,4,4
nati_sus|2026-05-15|VIDEO,nati_sus,2026-05-15,VIDEO,319.7,38.37,2,3
pattylazzarotto|2026-05-15|VIDEO,pattylazzarotto,2026-05-15,VIDEO,209.8,13.19,2,2
someoneduda|2026-05-15|VIDEO,someoneduda,2026-05-15,VIDEO,199.8,0.0,2,2
natmarquesvi|2026-05-15|LIVE,natmarquesvi,2026-05-15,LIVE,159.8,19.18,2,2
mariadalmas_|2026-05-15|VIDEO,mariadalmas_,2026-05-15,VIDEO,99.9,10.49,1,1
carolmoraes.shop|2026-05-15|VIDEO,carolmoraes.shop,2026-05-15,VIDEO,99.9,7.99,1,1
laianenovaisss|2026-05-15|VIDEO,laianenovaisss,2026-05-15,VIDEO,99.9,11.99,1,1
psi.mirellarodrigues|2026-05-15|VIDEO,psi.mirellarodrigues,2026-05-15,VIDEO,99.9,0.0,1,1
lidikpf6|2026-05-15|VIDEO,lidikpf6,2026-05-15,VIDEO,99.9,7.99,1,1
jessicamesant|2026-05-15|VIDEO,jessicamesant,2026-05-15,VIDEO,99.9,11.99,1,1
gabbizie|2026-05-15|VIDEO,gabbizie,2026-05-15,VIDEO,99.9,11.99,1,1
kessiaarrudaa|2026-05-15|LIVE,kessiaarrudaa,2026-05-15,LIVE,99.9,7.99,1,1
comprinhasdaphaty|2026-05-15|SHOP,comprinhasdaphaty,2026-05-15,SHOP,99.9,7.99,1,1
jesianealvescreator|2026-05-15|VIDEO,jesianealvescreator,2026-05-15,VIDEO,99.9,7.99,1,1
bbd36293|2026-05-15|SHOP,bbd36293,2026-05-15,SHOP,99.9,7.99,1,1
escuta.amiga|2026-05-15|LIVE,escuta.amiga,2026-05-15,LIVE,99.9,7.99,1,1
laizmacaneiro|2026-05-15|VIDEO,laizmacaneiro,2026-05-15,VIDEO,99.9,0.0,1,1
thaise.suellen|2026-05-15|VIDEO,thaise.suellen,2026-05-15,VIDEO,99.9,7.99,1,1
danijeans|2026-05-15|LIVE,danijeans,2026-05-15,LIVE,79.9,6.39,1,1
nanacasagrandi|2026-05-15|VIDEO,nanacasagrandi,2026-05-15,VIDEO,69.9,5.59,1,1
adv.dayane|2026-05-16|LIVE,adv.dayane,2026-05-16,LIVE,3034.65,364.13,35,40
alinecavanellas|2026-05-16|VIDEO,alinecavanellas,2026-05-16,VIDEO,2887.38,59.15,27,28
tacianecreator|2026-05-16|VIDEO,tacianecreator,2026-05-16,VIDEO,2347.69,101.92,24,24
ericamcabeluda|2026-05-16|VIDEO,ericamcabeluda,2026-05-16,VIDEO,799.2,71.94,7,8
someoneduda|2026-05-16|VIDEO,someoneduda,2026-05-16,VIDEO,499.5,15.98,5,5
pattylazzarotto|2026-05-16|VIDEO,pattylazzarotto,2026-05-16,VIDEO,499.5,23.98,5,5
laianenovaisss|2026-05-16|VIDEO,laianenovaisss,2026-05-16,VIDEO,489.59,46.77,5,5
numarchi|2026-05-16|VIDEO,numarchi,2026-05-16,VIDEO,445.59,53.48,5,5
nati_sus|2026-05-16|VIDEO,nati_sus,2026-05-16,VIDEO,329.7,39.57,3,3
.familiapimentel|2026-05-16|VIDEO,.familiapimentel,2026-05-16,VIDEO,299.7,7.99,3,3
thainabeautyoficial|2026-05-16|VIDEO,thainabeautyoficial,2026-05-16,VIDEO,299.7,11.99,3,3
laizmacaneiro|2026-05-16|VIDEO,laizmacaneiro,2026-05-16,VIDEO,299.7,0.0,3,3
thami.brambilla|2026-05-16|VIDEO,thami.brambilla,2026-05-16,VIDEO,199.8,11.99,2,2
silsantiagotrc|2026-05-16|VIDEO,silsantiagotrc,2026-05-16,VIDEO,199.8,15.98,2,2
tacianecreator|2026-05-16|LIVE,tacianecreator,2026-05-16,LIVE,179.8,21.58,2,2
natmarquesvi|2026-05-16|LIVE,natmarquesvi,2026-05-16,LIVE,139.85,16.78,2,2
sobrevidadecasal|2026-05-16|SHOP,sobrevidadecasal,2026-05-16,SHOP,109.99,8.8,1,1
nandamoraespop|2026-05-16|VIDEO,nandamoraespop,2026-05-16,VIDEO,109.9,8.79,1,1
rafaeleviviana|2026-05-16|LIVE,rafaeleviviana,2026-05-16,LIVE,99.9,7.99,1,1
ppepqd1|2026-05-16|VIDEO,ppepqd1,2026-05-16,VIDEO,99.9,7.99,1,1
arenatajardim|2026-05-16|VIDEO,arenatajardim,2026-05-16,VIDEO,99.9,0.0,1,1
essenciadani|2026-05-16|VIDEO,essenciadani,2026-05-16,VIDEO,99.9,7.99,1,1
larissamello.indica|2026-05-16|VIDEO,larissamello.indica,2026-05-16,VIDEO,89.99,7.2,1,1
numarchi|2026-05-16|SHOP,numarchi,2026-05-16,SHOP,79.99,9.6,1,1
carolinanogueirabarcelos|2026-05-16|LIVE,carolinanogueirabarcelos,2026-05-16,LIVE,79.9,6.39,1,1
adv.dayane|2026-05-17|LIVE,adv.dayane,2026-05-17,LIVE,11262.6,1276.18,124,129
